-45.457751196271,167.15069071896,-45.457843,167.15064
-45.4583019828968,167.150723111771,-45.458405,167.150723
-45.4591023803932,167.150883104764,-45.458862,167.150842
-45.4593873532892,167.151173328389,-45.459182,167.150936
-45.4597114114274,167.151523458467,-45.459404,167.151067
-45.4597114114274,167.151523458467,-45.459716,167.15152
-45.4603001745889,167.151769380315,-45.459885,167.151132
-45.4603001745889,167.151769380315,-45.460109,167.151288
-45.4605746863435,167.151856028527,-45.460098,167.15143
-45.4606120753796,167.151838211578,,
-45.4606406940994,167.151388670925,-45.460645,167.151386
-45.4612794589841,167.151731743465,-45.460882,167.151617
-45.4614445583272,167.151791367391,-45.46137,167.151822
-45.4618758688883,167.151951294989,-45.461906,167.151933
-45.4628905146583,167.152076290615,-45.462664,167.152315
-45.4627384273105,167.15279565214,-45.462743,167.152793
-45.4627606503114,167.15322828916,,
-45.463434379073,167.153375878073,,
-45.4577749710729,167.15069747347,-45.457782,167.150685
-45.4582996440606,167.150710724206,-45.458306,167.150707
-45.4582996440606,167.150710724206,-45.458306,167.15072
-45.4591062845831,167.150880862812,-45.458783,167.151054
-45.4591062845831,167.150880862812,-45.459107,167.15088
-45.4593951713353,167.151172413646,-45.459226,167.150932
-45.459710774735,167.151520422528,-45.459715,167.151508
-45.4602966696788,167.151798089406,,
-45.4602988317379,167.151840171622,,
-45.4606120109828,167.15190921731,,
-45.4606488450498,167.151930780376,,
-45.4606452943843,167.151398084364,-45.460645,167.151386
-45.4612879538871,167.151737554955,-45.461062,167.15179
-45.4614449764096,167.151780494207,-45.461432,167.151982
-45.4618835322757,167.151971917957,-45.461828,167.151992
-45.4628784073185,167.152097166501,-45.462655,167.152482
-45.4627353111095,167.152788945965,-45.462742,167.15278
-45.4627775972318,167.153229476128,,
-45.463441862064,167.153363655091,,
-45.4574316030971,167.150847952353,-45.457439,167.150836
-45.4570115543649,167.150749550531,-45.45702,167.150738
-45.4566762864839,167.150444092822,-45.456681,167.150441
-45.4563073428053,167.15074458635,-45.456309,167.150735
-45.4558995173498,167.150708872571,-45.455902,167.150701
-45.4558818408807,167.15017221164,-45.455883,167.150166
-45.4563080287932,167.150039733953,-45.456309,167.150032
-45.4563881917209,167.149480125565,-45.456397,167.149473
-45.4567354855435,167.14921384758,-45.456743,167.149207
-45.4571295771559,167.148982361801,-45.457136,167.148974
-45.4575109264877,167.148853245639,-45.457517,167.148845
-45.4579052194298,167.148800811061,-45.45791,167.148791
-45.4582918396344,167.14858160446,-45.458295,167.148572
-45.4586885072145,167.148592877673,-45.458692,167.148582
-45.4592507579502,167.148638130326,-45.459252,167.148626
-45.4594527994375,167.149066146652,-45.459454,167.149053
-45.459832147269,167.149090732909,-45.459833,167.149078
-45.4601580929747,167.149635093364,-45.460159,167.149632
-45.4604545034388,167.149797488863,-45.460455,167.149794
-45.4608332375992,167.149617471814,-45.460842,167.149613
-45.4613216511355,167.149644813357,-45.461329,167.149639
-45.461642550038,167.149740709334,-45.461649,167.149734
-45.4620976971061,167.149821394095,-45.462104,167.149814
-45.4626806834413,167.149762167119,-45.462686,167.149754
-45.4630904707673,167.149836047274,-45.463094,167.149827
-45.4633316366019,167.150132109963,-45.463335,167.150122
-45.463667987926,167.150546223052,-45.463671,167.150534
-45.4640240185282,167.151343359339,-45.464028,167.151342
-45.4643287352706,167.152017901625,-45.464332,167.152014
-45.4640901505726,167.152490400946,-45.464095,167.152486
-45.4574311256136,167.150846420899,-45.457439,167.150836
-45.4570094311533,167.150751414472,-45.457011,167.150739
-45.4566743199553,167.150440982702,-45.45668,167.150428
-45.4563038372896,167.150740011454,-45.456309,167.150735
-45.4558969291642,167.150701004825,-45.455901,167.150688
-45.4558743349165,167.150168636425,-45.455874,167.150167
-45.4563033911063,167.150036128453,-45.456309,167.150032
-45.4563843441196,167.149479474694,-45.456388,167.149474
-45.4567120619275,167.14921357693,-45.456716,167.149209
-45.4570816091841,167.148989088553,-45.457083,167.14898
-45.4574774416937,167.148812633395,-45.457479,167.148811
-45.4579038877923,167.148768373632,-45.457909,167.148766
-45.4582260506794,167.148548794957,-45.45823,167.148541
-45.4586406500823,167.148505761663,-45.458642,167.148498
-45.4592661453995,167.148626981666,-45.45927,167.148625
-45.459418944678,167.14905110226,-45.459426,167.149043
-45.4598124498667,167.149061028178,-45.459814,167.149054
-45.4601770068148,167.149666247233,-45.460178,167.149656
-45.4604453999293,167.149790697084,-45.460446,167.149782
-45.4608184074123,167.149633527288,-45.460825,167.149627
-45.461273735953,167.149687808155,-45.461278,167.149683
-45.4616681055075,167.149714570632,-45.461675,167.149705
-45.4621396062417,167.14985178966,-45.462141,167.149849
-45.462669203976,167.149729131203,-45.462675,167.149717
-45.4630915904564,167.149837603043,-45.463094,167.149827
-45.4633186564246,167.150084812149,-45.463323,167.150072
-45.4636762896448,167.150555403733,-45.463681,167.150546
-45.4640148188408,167.151349533368,-45.464019,167.151343
-45.4643227330156,167.152011458931,-45.464323,167.152002
-45.4640508030567,167.152513536507,-45.464051,167.152503
-45.4687285284106,167.165418274999,-45.471384,167.16542
-45.4674318137592,167.164283163328,-45.468729,167.165413
-45.4661503936462,167.163341482951,-45.467437,167.16428
-45.4663736161976,167.165237352473,,
-45.4666634019308,167.167203107958,-45.466379,167.165234
-45.4650904463586,167.166547139514,-45.465096,167.166544
-45.4677422047273,167.167526439059,-45.466669,167.1672
-45.4678537452663,167.167770767339,-45.467747,167.167523
-45.468866257671,167.167678778205,-45.4702,167.167781
-45.4701949603491,167.167784353283,-45.471204,167.168407
-45.4715659441628,167.169945456857,-45.471463,167.166947
-45.4724970453948,167.169669997922,,
-45.4723668038633,167.16832525562,,
-45.4714574979119,167.166949992345,,
-45.485596253942,167.175269690413,-45.485598,167.175261
-45.4840326555189,167.174672505791,-45.484038,167.174667
-45.4830126778039,167.173211631811,-45.483017,167.173198
-45.4822126536503,167.172548330101,-45.482218,167.172539
-45.4814209006201,167.171167576502,-45.481428,167.171162
-45.4798753030137,167.170746545611,-45.479876,167.170734
-45.4785046823644,167.169488482693,-45.478506,167.169481
-45.4771151121682,167.168950277963,-45.477119,167.168946
-45.4770352539878,167.166829342474,-45.477037,167.166818
-45.4739297001984,167.166234731161,-45.473988,167.166865
-45.472061361898,167.164961905212,,
-45.4710840097541,167.163246314981,-45.475305,167.168507
-45.4739833849772,167.166871514157,-45.473239,167.166123
-45.4754304602517,167.168617544701,-45.47212,167.165369
-45.4761466544262,167.16902363813,-45.466249,167.163764
-45.4761466544262,167.16902363813,-45.471093,167.163236
-45.4694891904847,167.163568861592,,
-45.4686026282966,167.162957021089,,
-45.4643606347192,167.156232373443,-45.464368,167.156219
-45.4645522481268,167.158071305056,-45.464553,167.158067
-45.4666517678558,167.15874281975,-45.466658,167.158732
-45.4681232656561,167.159297792987,-45.468127,167.159296
-45.469626641941,167.160491746001,-45.469628,167.160484
-45.4710099417328,167.161187707016,-45.471014,167.161185
-45.4715975600544,167.162201553034,-45.471606,167.162198
-45.4735000337795,167.162296172981,-45.473501,167.162283
-45.4751872132386,167.162721464867,-45.475188,167.16271
-45.4772458619438,167.163474250296,-45.477253,167.163468
-45.4777837139205,167.166099260562,-45.477792,167.166087
-45.478931269769,167.168291403799,-45.47894,167.168284
-45.4807831525964,167.169243704732,-45.480789,167.169232
-45.4821936442193,167.170383789154,-45.482198,167.170378
-45.4840762334488,167.169422391783,-45.484084,167.169415
-45.4857195770683,167.168922094673,-45.485724,167.168913
-45.4845276577004,167.171223605224,-45.484536,167.171211
-45.4851424239459,167.171802421676,-45.485151,167.1718
-45.4863948843159,167.169716031843,-45.486404,167.169713
-45.4861944060356,167.172112050924,-45.486202,167.172101
-45.4859716878539,167.174654967044,-45.485972,167.174646
-45.4851402577987,167.177054751038,-45.485141,167.177048
-45.4853812990668,167.177279384386,-45.485386,167.177266
-45.4875001864207,167.178155838404,-45.487502,167.178148
-45.463723,167.154366,-45.463723,167.154354
-45.463709,167.15456,-45.463715,167.154547
-45.463407,167.154948,-45.463411,167.154936
-45.463381,167.155304,-45.463385,167.155297
-45.463837,167.156082,-45.463839,167.156082
-45.463518,167.156603,-45.463523,167.156601
-45.463173,167.156988,-45.463174,167.156982
-45.463045,167.15748,-45.463046,167.157469
-45.463345,167.157482,-45.463352,167.157475
-45.463629,167.157457,-45.46363,167.157447
-45.464035,167.157498,-45.464037,167.157494
-45.464227,167.157924,-45.46423,167.157922
-45.464436,167.158103,-45.464437,167.158092
-45.463938,167.1531,-45.463946,167.15309
-45.464329,167.153335,-45.464337,167.153331
-45.464337,167.153632,-45.464343,167.153624
-45.464525,167.153943,-45.46453,167.153938
-45.464478,167.1542,-45.46448,167.154199
-45.464565,167.154636,-45.464565,167.154625
-45.464769,167.155173,-45.464773,167.155166
-45.464694,167.155648,-45.464699,167.155647
-45.464541,167.155918,-45.464541,167.155907
-45.464766,167.156253,-45.464774,167.156241
-45.465423,167.153481,-45.465424,167.153474
-45.465629,167.153716,-45.465634,167.153708
-45.46594,167.154445,-45.465942,167.154444
-45.465844,167.154687,-45.465847,167.154684
-45.46563,167.154501,-45.46563,167.154489
-45.465431,167.153976,-45.465432,167.153972
-45.464722,167.156745,-45.464727,167.156732
-45.464797,167.157024,-45.464805,167.157018
-45.464556,167.15733,-45.46456,167.157325
-45.464566,167.15772,-45.46457,167.157707
-45.46475,167.157882,-45.46475,167.157881
-45.466559,167.152057,-45.466567,167.152051
-45.466874,167.152401,-45.466881,167.152389
-45.467236,167.15273,-45.46724,167.152723
-45.467252,167.152839,-45.467255,167.152836
-45.467266,167.153273,-45.467268,167.15327
-45.467273,167.153601,-45.467276,167.153589
-45.467126,167.15392,-45.46713,167.153911
-45.466929,167.153987,-45.466936,167.153982
-45.466738,167.154045,-45.466741,167.154041
-45.466704,167.15439,-45.466704,167.154377
-45.466598,167.154467,-45.466601,167.154465
-45.466539,167.154741,-45.466543,167.15474
-45.46636,167.15478,-45.466364,167.154771
-45.466212,167.154697,-45.466216,167.154684
-45.466099,167.154798,-45.466104,167.154785
-45.465911,167.155121,-45.465914,167.155112
-45.465781,167.155543,-45.465782,167.155535
-45.465702,167.155895,-45.46571,167.155888
-45.465265,167.155895,-45.465269,167.155882
-45.465166,167.15604,-45.465169,167.156033
-45.465138,167.156167,-45.465139,167.156164
-45.46488,167.156435,-45.464883,167.156434
-45.464812,167.156452,-45.464812,167.156441
-45.461975,167.149329,-45.46198,167.149328
-45.461847,167.149155,-45.461853,167.14915
-45.46114,167.148646,-45.461143,167.148635
-45.460628,167.148406,-45.460635,167.148393
-45.460276,167.148032,-45.460283,167.148021
-45.460149,167.14759,-45.460153,167.147586
-45.459701,167.148107,-45.459702,167.148106
-45.459531,167.148179,-45.459535,167.148175
-45.45907,167.148123,-45.459073,167.148121
-45.465762,167.152819,-45.465768,167.152811
-45.465755,167.152457,-45.465759,167.152454
-45.465653,167.152195,-45.465655,167.152183
-45.465648,167.15189,-45.465649,167.15189
-45.465433,167.15152,-45.465441,167.151515
-45.465066,167.151164,-45.465071,167.151157
-45.46521,167.150928,-45.465212,167.150925
-45.465062,167.15073,-45.465067,167.150722
-45.465055,167.150301,-45.465063,167.150288
-45.464916,167.150166,-45.464921,167.150162
-45.465061,167.149513,-45.465067,167.149507
-45.465018,167.149622,-45.465019,167.149614
-45.464874,167.149259,-45.464875,167.149258
-45.464807,167.148927,-45.464812,167.148919
-45.46456,167.148949,-45.464562,167.148945
-45.464264,167.148804,-45.464266,167.148797
-45.464004,167.148736,-45.464011,167.148734
-45.463761,167.148378,-45.463767,167.148375
-45.463719,167.15431,-45.463721,167.154303
-45.463505,167.153588,-45.463513,167.153583
-45.464019,167.153227,-45.464025,167.153222
-45.463447,167.15299,,
-45.464015,167.153633,-45.464019,167.153632
-45.458399,167.150725,,
-45.462147,167.152094,,
-45.459134,167.150921,,
-45.460451,167.151384,,
-45.4658,167.158333,-45.465808,167.158321
-45.466609,167.158812,-45.466616,167.1588
-45.467704,167.159761,-45.467709,167.159749
-45.464882,167.158134,-45.464889,167.158122
-45.468211,167.159905,-45.468212,167.159901
-45.469326,167.160425,-45.469327,167.160413
-45.486374,167.169442,-45.48638,167.169433
-45.486534,167.169273,-45.486534,167.169264
-45.48672,167.169621,-45.486723,167.169616
-45.486963,167.169717,-45.48697,167.169705
-45.487213,167.169619,-45.487218,167.169615
-45.487408,167.169713,-45.487412,167.169711
-45.487654,167.169766,-45.487658,167.169762
-45.487747,167.169544,-45.487754,167.169534
-45.48811,167.16964,-45.48811,167.169638
-45.488375,167.1695,-45.488382,167.169495
-45.488586,167.169466,-45.488587,167.169461
-45.488782,167.169129,-45.488786,167.16912
-45.488966,167.168791,-45.488967,167.168782
-45.489153,167.168562,-45.489153,167.168558
-45.489259,167.168213,-45.489261,167.168201
-45.489283,167.167782,-45.489284,167.167776
-45.48913,167.167453,-45.489132,167.167446
-45.489244,167.167018,-45.489245,167.167012
-45.489073,167.166443,-45.489081,167.166441
-45.489501,167.166076,-45.489503,167.166064
-45.489671,167.165737,-45.489674,167.165726
-45.489612,167.165397,-45.489612,167.165387
-45.489474,167.164898,-45.489478,167.164889
-45.489421,167.164246,-45.489427,167.164242
-45.489634,167.164024,-45.489641,167.164015
-45.490067,167.163833,-45.490072,167.163829
-45.490746,167.163937,-45.490752,167.163925
-45.491128,167.163578,-45.49113,167.163566
-45.491252,167.163578,-45.491256,167.163566
-45.49138,167.163368,-45.49138,167.163361
-45.490778,167.162099,-45.490784,167.162092
-45.490909,167.161715,-45.490917,167.161707
-45.490895,167.161255,-45.490903,167.161247
-45.490895,167.160731,-45.490903,167.160723
-45.490985,167.160183,-45.490992,167.160176